Politifact URL,Author,Statement,X Post URL
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/anadoluagency/status/1825242960713093441
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/palinfoen/status/1825258866965086699
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/trthaber/status/1825265761700450368
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/IDFSpokesperson/status/1840013719226479052
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/stairwayto3dom/status/1817257830023405654
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/MOSSADil/status/1797659799716569418
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/mhdksafa/status/1731643846683975712
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/RamAbdu/status/1731637379948036207
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/OnlinePalEng/status/1828470664678015404
https://www.politifact.com/factchecks/2024/sep/26/tweets/picture-of-boarded-up-windows-is-from-2023-florida/,X posts,Image of people boarding up a window shows Michigan election officials are “preparing to steal this election”,https://x.com/mdeperno/status/1838703266982695395
https://www.politifact.com/factchecks/2024/sep/26/tweets/picture-of-boarded-up-windows-is-from-2023-florida/,X posts,Image of people boarding up a window shows Michigan election officials are “preparing to steal this election”,https://x.com/vance_gop/status/1838706855586967868
https://www.politifact.com/factchecks/2024/sep/24/tweets/no-this-video-doesnt-show-kamala-harris-using-a-te/,X posts,Video shows Vice President Kamala Harris using a teleprompter.,https://x.com/nicksortor/status/1837677079438999609?s=46
https://www.politifact.com/factchecks/2024/sep/24/tweets/no-this-video-doesnt-show-kamala-harris-using-a-te/,X posts,Video shows Vice President Kamala Harris using a teleprompter.,https://x.com/nicksortor/status/1837677079438999609?s=46
https://www.politifact.com/factchecks/2024/sep/24/tweets/no-this-isnt-a-photo-of-a-toilet-destroyed-by-an-e/,X posts,Photo shows a toilet after “some Hezbollah operative blew up.”,https://x.com/NiohBerg/status/1836430784263037338
https://www.politifact.com/factchecks/2024/sep/24/tweets/no-this-isnt-a-photo-of-a-toilet-destroyed-by-an-e/,X posts,Photo shows a toilet after “some Hezbollah operative blew up.”,https://x.com/anilp68/status/1836677741573276101
https://www.politifact.com/factchecks/2024/sep/24/tweets/no-this-isnt-a-photo-of-a-toilet-destroyed-by-an-e/,X posts,Photo shows a toilet after “some Hezbollah operative blew up.”,https://x.com/anilp68/status/1836677741573276101
https://www.politifact.com/factchecks/2024/sep/21/tweets/jill-biden-joined-a-cabinet-meeting-to-give-a-wome/,X posts,First lady Jill Biden led a Cabinet meeting for President Joe Biden and her signature appears on presidential stationery.,https://x.com/HawleyMO/status/1837198439110553632
https://www.politifact.com/factchecks/2024/sep/20/tweets/no-this-image-doesnt-show-an-iphone-that-exploded/,X posts,“iPhones exploding in Lebanon blowing up random people.”,https://x.com/AFRICANDEMOC/status/1836447123425919234
https://www.politifact.com/factchecks/2024/sep/20/tweets/no-this-image-doesnt-show-an-iphone-that-exploded/,X posts,“iPhones exploding in Lebanon blowing up random people.”,https://x.com/runews/status/1836426022129926593
https://www.politifact.com/factchecks/2024/sep/20/tweets/no-this-image-doesnt-show-an-iphone-that-exploded/,X posts,“iPhones exploding in Lebanon blowing up random people.”,https://x.com/AFRICANDEMOC/status/1836447123425919234
https://www.politifact.com/factchecks/2024/sep/20/tweets/no-this-image-doesnt-show-an-iphone-that-exploded/,X posts,“iPhones exploding in Lebanon blowing up random people.”,https://x.com/runews/status/1836426022129926593
https://www.politifact.com/factchecks/2024/sep/20/tweets/no-this-image-doesnt-show-an-iphone-that-exploded/,X posts,“iPhones exploding in Lebanon blowing up random people.”,https://x.com/runews/status/1836426022129926593
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/Fakhravar/status/1835462669568029045
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/Fakhravar/status/1835462669568029045
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/aishahhasnie/status/1835434785659064358
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/KaanNathalie/status/1835548283298820225
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/Fakhravar/status/1835462669568029045
https://www.politifact.com/factchecks/2024/sep/20/tweets/social-media-posts-connected-ryan-routh-with-lgbtq/,X posts,"Ryan Routh's Instagram bio says he is a ""proud LGBTQ+ member""",https://x.com/aishahhasnie/status/1835434785659064358
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/soroshijueputa2/status/1835069964019282133
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/TribunaLibreES/status/1834036701284470837
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/Daviste8/status/1833577484836622391
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/Daviste8/status/1833577484836622391
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/TribunaLibreES/status/1834036701284470837
https://www.politifact.com/factchecks/2024/sep/18/tweets/el-arresto-de-una-mujer-en-canton-ohio-no-tiene-re/,X posts,"Este es “vídeo de una inmigrante haitiana que asesinó y se comió al gato de sus vecinos” en Springfield, Ohio.",https://x.com/soroshijueputa2/status/1835069964019282133
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/BGatesIsaPyscho/status/1835567947252634020
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/save_mrpl/status/1520721566077698049
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/azov_media/status/1835632251473739813
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/BGatesIsaPyscho/status/1835567947252634020
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/save_mrpl/status/1520721566077698049
https://www.politifact.com/factchecks/2024/sep/16/tweets/no-this-video-does-not-show-ryan-wesley-routh-in-a/,X posts,Ryan Routh appeared in a Blackrock commercial.,https://x.com/azov_media/status/1835632251473739813
https://www.politifact.com/factchecks/2024/sep/16/tweets/claims-that-an-apparent-assassination-attempt-agai/,X posts,"The apparent assassination attempt against former President Donald Trump on Sept. 15, 2024, was “staged.”",https://x.com/TeamTrump/status/1835384524852589014
https://www.politifact.com/factchecks/2024/sep/16/tweets/claims-that-an-apparent-assassination-attempt-agai/,X posts,"The apparent assassination attempt against former President Donald Trump on Sept. 15, 2024, was “staged.”",https://x.com/acnewsitics/status/1835422056399159585
https://www.politifact.com/factchecks/2024/sep/16/tweets/claims-that-an-apparent-assassination-attempt-agai/,X posts,"The apparent assassination attempt against former President Donald Trump on Sept. 15, 2024, was “staged.”",https://x.com/4HumanUnity/status/1835423754882850897
https://www.politifact.com/factchecks/2024/sep/16/tweets/claims-that-an-apparent-assassination-attempt-agai/,X posts,"The apparent assassination attempt against former President Donald Trump on Sept. 15, 2024, was “staged.”",https://x.com/1966Jla/status/1835436380190916664
https://www.politifact.com/factchecks/2024/sep/16/tweets/claims-that-an-apparent-assassination-attempt-agai/,X posts,"The apparent assassination attempt against former President Donald Trump on Sept. 15, 2024, was “staged.”",https://x.com/TeamTrump/status/1835384524852589014
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/HeverCastroB/status/1833719059361264036
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/anilord/status/1833858017223397685
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/anilord/status/1833858017223397685
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/BravoZlut/status/1833888169852535119
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/HeverCastroB/status/1833719059361264036
https://www.politifact.com/factchecks/2024/sep/12/tweets/no-kamala-harris-no-uso-pendientes-con-audifonos-e/,X posts,"Kamala Harris “descubierta usando unos zarcillos con audífonos inhalambricos, para que le soplaran las respuestas durante el debate contra Donald Trump”.",https://x.com/anilord/status/1833858017223397685
https://www.politifact.com/factchecks/2024/sep/11/tweets/texas-election-law-allows-homeless-voters-to-regis/,X posts,"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",https://x.com/JohnBasham/status/1833231216474263710
https://www.politifact.com/factchecks/2024/sep/11/tweets/texas-election-law-allows-homeless-voters-to-regis/,X posts,"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",https://x.com/realJoeHoft/status/1833220283614040364
https://www.politifact.com/factchecks/2024/sep/11/tweets/texas-election-law-allows-homeless-voters-to-regis/,X posts,"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",https://x.com/JohnBasham/status/1833231216474263710
https://www.politifact.com/factchecks/2024/sep/11/tweets/texas-election-law-allows-homeless-voters-to-regis/,X posts,"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",https://x.com/realJoeHoft/status/1833220283614040364
https://www.politifact.com/factchecks/2024/sep/11/tweets/texas-election-law-allows-homeless-voters-to-regis/,X posts,"""Dallas County Texas (tells) election workers to (illegally) lie on registration & use a church address to register homeless people to vote!”",https://x.com/DallasElections/status/1833644450943279283
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/JaviXCubaLibre2/status/1830824478986711434
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/p3ns4r3sgr4t1s/status/1831135054359052756
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/MilvaGauto/status/1830821428968522185
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/libsoftiktok/status/1830807423206015453
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/elonmusk/status/1830818163912532413?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1830818163912532413%7Ctwgr%5E3651a9cffa29a3b9463601d7621e2b538dccd62b%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fblockclubchicago.org%2F2024%2F09%2F03%2Fno-armed-venezuelan-migrants-did-not-take-over-a-chicago-apartment-building%2F
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/elonmusk/status/1829213249470116242
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/MilvaGauto/status/1830821428968522185
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/JaviXCubaLibre2/status/1830824478986711434
https://www.politifact.com/factchecks/2024/sep/09/tweets/no-un-grupo-de-32-migrantes-venezolanos-armados-no/,X posts,“Un grupo de 32 venezolanos armados tomaron esta noche un edificio de apartamentos en Chicago”.,https://x.com/p3ns4r3sgr4t1s/status/1831135054359052756
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/libsoftiktok/status/1830807423206015453
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/elonmusk/status/1830818163912532413?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1830818163912532413%7Ctwgr%5E3651a9cffa29a3b9463601d7621e2b538dccd62b%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fblockclubchicago.org%2F2024%2F09%2F03%2Fno-armed-venezuelan-migrants-did-not-take-over-a-chicago-apartment-building%2F
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/WindyCityWxMan/status/1830795397045838267
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/rawsalerts/status/1830817979287654534
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/matttttt187/status/1830979337560240533
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/StellaEscoTV/status/1830822799805685771
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/LifeofBigBadBri/status/1831332434178400577
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/stevegrubershow/status/1830972941305344304
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/ClownWorld_/status/1830823591774167186
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/Girlpatriot1974/status/1830848267908764015
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/elonmusk/status/1829213249470116242
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/libsoftiktok/status/1830807423206015453
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/elonmusk/status/1830818163912532413?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1830818163912532413%7Ctwgr%5E3651a9cffa29a3b9463601d7621e2b538dccd62b%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fblockclubchicago.org%2F2024%2F09%2F03%2Fno-armed-venezuelan-migrants-did-not-take-over-a-chicago-apartment-building%2F
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/elonmusk/status/1829213249470116242
https://www.politifact.com/factchecks/2024/sep/06/tweets/reports-about-32-venezuelan-armed-migrants-taking/,X posts,A group of 32 armed Venezuelans took over an apartment building in Chicago.,https://x.com/mandophotos/status/1830810671279177970
https://www.politifact.com/factchecks/2024/sep/05/tweets/samantha-hyde-was-not-the-apalachee-high-school-sh/,X posts,“BREAKING: Apalachee High School shooter has been identified as non-binary trans girl Samantha Hyde.”,https://x.com/BeastBughaFN/status/1831388435111961013
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://webcache.googleusercontent.com/search?q=cache:https://x.com/liz_churchill10/status/1830982801623261219
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://webcache.googleusercontent.com/search?q=cache:https://x.com/liz_churchill10/status/1830982801623261219
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://x.com/ReeveSwainston/status/1830983955346342279
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://x.com/miguelifornia/status/1830985313524818281
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://x.com/miguelifornia/status/1830989724409856114
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://x.com/miguelifornia/status/1830989724409856114
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://webcache.googleusercontent.com/search?q=cache:https://x.com/liz_churchill10/status/1830982801623261219
https://www.politifact.com/factchecks/2024/sep/05/tweets/no-proof-kamala-harris-injured-a-person-in-2011-ca/,X posts,"On June 7, 2011, Kamala Harris was involved in a San Francisco hit-and-run crash that injured a woman named Alicia Brown.",https://x.com/ReeveSwainston/status/1830983955346342279
https://www.politifact.com/factchecks/2024/sep/03/tweets/no-refugees-did-not-cause-a-deadly-boars-head-list/,X posts,Nine Americans died from a listeria outbreak after Boar’s Head brand meat prioritized hiring “refugees” in Virginia.,https://x.com/warlorddilley/status/1829168207875453059
https://www.politifact.com/factchecks/2024/sep/03/tweets/no-refugees-did-not-cause-a-deadly-boars-head-list/,X posts,Nine Americans died from a listeria outbreak after Boar’s Head brand meat prioritized hiring “refugees” in Virginia.,https://x.com/warlorddilley/status/1829168207875453059
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/JerylBier/status/1829166056935719381
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/greg_price11/status/1829187409164071102
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/JoeBiden/status/1264936762570407936
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/DonaldJTrumpJr/status/1829186232947225036
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/JerylBier/status/1829166056935719381
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/greg_price11/status/1829187409164071102
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/JackPosobiec/status/1829188726452265082
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/JoeBiden/status/1264936762570407936
https://www.politifact.com/factchecks/2024/aug/30/tweets/heres-how-a-biden-ad-that-featured-arlington-natio/,X posts,President Joe Biden “did a campaign ad at the graves in Arlington in 2020.”,https://x.com/DonaldJTrumpJr/status/1829186232947225036
https://www.politifact.com/factchecks/2024/aug/30/tweets/viral-video-misleads-with-edited-video-of-kamala-h/,X posts,"Video shows “Kamala Harris describing how she can ruin lives with the 'swipe of a pen.’""",https://x.com/EricAbbenante/status/1824542279539081726
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/WUTangKids/status/1828921135364219273
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/CharmRobinson3/status/1828985742388756847
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/marklewismd/status/1829008513772990504?s=46
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/WUTangKids/status/1828921135364219273
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/CharmRobinson3/status/1828985742388756847
https://www.politifact.com/factchecks/2024/aug/30/tweets/c-span-didnt-air-single-person-clapping-caption-du/,X posts,"C-SPAN captions for a JD Vance speech said, “Single person clapping.”",https://x.com/marklewismd/status/1829008513772990504?s=46
https://www.politifact.com/factchecks/2024/aug/29/tweets/este-video-no-muestra-helicoptero-liberando-mosqui/,X posts,"Un video muestra un helicóptero distribuyendo “mosquitos genéticos en Massachusetts, Estados Unidos”.",https://x.com/EssenceofFabi/status/1827667842151436755
https://www.politifact.com/factchecks/2024/aug/29/tweets/este-video-no-muestra-helicoptero-liberando-mosqui/,X posts,"Un video muestra un helicóptero distribuyendo “mosquitos genéticos en Massachusetts, Estados Unidos”.",https://x.com/teremin1/status/1827510604879282344
https://www.politifact.com/factchecks/2024/aug/29/tweets/este-video-no-muestra-helicoptero-liberando-mosqui/,X posts,"Un video muestra un helicóptero distribuyendo “mosquitos genéticos en Massachusetts, Estados Unidos”.",https://x.com/Ms_Harmony58/status/1827490074302226558
https://www.politifact.com/factchecks/2024/aug/29/tweets/este-video-no-muestra-helicoptero-liberando-mosqui/,X posts,"Un video muestra un helicóptero distribuyendo “mosquitos genéticos en Massachusetts, Estados Unidos”.",https://x.com/ShadowofEzra/status/1697365265816617295
